method,pde,G,width,depth,pow_res,pow_basis,run,loss,l2
power,helmholtz,10,8,3,1.5,0.5,3,4.581199169158936,0.0910331234335899
power,helmholtz,10,8,3,1.75,0.5,1,4.4553751945495605,0.0500529035925865
power,helmholtz,10,8,3,1.75,0.5,2,2.8602209091186523,0.116433285176754
power,helmholtz,10,8,3,1.75,0.5,3,6.137351512908936,0.0733875781297683
power,helmholtz,10,8,3,2.0,0.5,1,4.2822585105896,0.0623000562191009
power,helmholtz,10,8,3,2.0,0.5,2,4.66886043548584,0.1099602654576301
power,helmholtz,10,8,3,2.0,0.5,3,5.0985107421875,0.0713341161608696
power,helmholtz,10,8,3,0.0,0.75,1,4.075479030609131,0.0737913250923156
power,helmholtz,10,8,3,0.0,0.75,2,6.171638011932373,0.0920129045844078
power,helmholtz,10,8,3,0.0,0.75,3,4.42487382888794,0.0688911750912666
power,helmholtz,10,8,3,0.25,0.75,1,4.088099479675293,0.1279627233743667
power,helmholtz,10,8,3,0.25,0.75,2,5.506735801696777,0.0834117457270622
power,helmholtz,10,8,3,0.25,0.75,3,3.3614814281463623,0.0800917670130729
power,helmholtz,10,8,3,0.5,0.75,1,4.132761001586914,0.1287558674812317
power,helmholtz,10,8,3,0.5,0.75,2,6.788240909576416,0.1016307845711708
power,helmholtz,10,8,3,0.5,0.75,3,3.892510890960693,0.118218220770359
power,helmholtz,10,8,3,0.75,0.75,1,2.806483030319214,0.0488562583923339
power,helmholtz,10,8,3,0.75,0.75,2,2.4038822650909424,0.072169579565525
power,helmholtz,10,8,3,0.75,0.75,3,2.7653775215148926,0.0393388569355011
power,helmholtz,10,8,3,1.0,0.75,1,1.5379852056503296,0.0260381493717432
power,helmholtz,10,8,3,1.0,0.75,2,3.333313465118408,0.0505590848624706
power,helmholtz,10,8,3,1.0,0.75,3,4.103813648223877,0.0597290061414241
power,helmholtz,10,8,3,1.25,0.75,1,2.1053078174591064,0.0474099591374397
power,helmholtz,10,8,3,1.25,0.75,2,7.961402893066406,0.0915235579013824
power,helmholtz,10,8,3,1.25,0.75,3,5.457407474517822,0.0611797496676445
power,helmholtz,10,8,3,1.5,0.75,1,2.5145034790039062,0.0533373542129993
power,helmholtz,10,8,3,1.5,0.75,2,4.36737871170044,0.0975840464234352
power,helmholtz,10,8,3,1.5,0.75,3,3.4628002643585205,0.0834781527519226
power,helmholtz,10,8,3,1.75,0.75,1,5.149064064025879,0.041858285665512
power,helmholtz,10,8,3,1.75,0.75,2,2.8750088214874268,0.0679704248905181
power,helmholtz,10,8,3,1.75,0.75,3,3.7989773750305176,0.0914855226874351
power,helmholtz,10,8,3,2.0,0.75,1,2.3651726245880127,0.0390434674918651
power,helmholtz,10,8,3,2.0,0.75,2,3.15500283241272,0.0620082579553127
power,helmholtz,10,8,3,2.0,0.75,3,3.0549824237823486,0.0621277242898941
power,helmholtz,10,8,3,0.0,1.0,1,3.513373613357544,0.0569006204605102
power,helmholtz,10,8,3,0.0,1.0,2,7.79529857635498,0.0856383666396141
power,helmholtz,10,8,3,0.0,1.0,3,5.08931303024292,0.0766527876257896
power,helmholtz,10,8,3,0.25,1.0,1,6.185328006744385,0.1406626403331756
power,helmholtz,10,8,3,0.25,1.0,2,5.222293376922607,0.0713062360882759
power,helmholtz,10,8,3,0.25,1.0,3,5.270871162414551,0.0883312597870826
power,helmholtz,10,8,3,0.5,1.0,1,7.633579254150391,0.168378010392189
power,helmholtz,10,8,3,0.5,1.0,2,7.728487014770508,0.2169293761253357
power,helmholtz,10,8,3,0.5,1.0,3,6.273104190826416,0.1072732284665107
power,helmholtz,10,8,3,0.75,1.0,1,4.193196296691895,0.0657684355974197
power,helmholtz,10,8,3,0.75,1.0,2,5.1742682456970215,0.0819494351744651
power,helmholtz,10,8,3,0.75,1.0,3,2.5792274475097656,0.0481777302920818
power,helmholtz,10,8,3,1.0,1.0,1,3.439413547515869,0.0810586959123611
power,helmholtz,10,8,3,1.0,1.0,2,7.833839416503906,0.1555112302303314
power,helmholtz,10,8,3,1.0,1.0,3,2.380890130996704,0.0710283890366554
power,helmholtz,10,8,3,1.25,1.0,1,3.88926100730896,0.037410520017147
power,helmholtz,10,8,3,1.25,1.0,2,2.757889747619629,0.1038267537951469
power,helmholtz,10,8,3,1.25,1.0,3,2.701255321502685,0.072878360748291
power,helmholtz,10,8,3,1.5,1.0,1,2.31447696685791,0.0674159452319145
power,helmholtz,10,8,3,1.5,1.0,2,2.817219018936157,0.1298181414604187
power,helmholtz,10,8,3,1.5,1.0,3,2.935417413711548,0.0717653259634971
power,helmholtz,10,8,3,1.75,1.0,1,1.8794162273406985,0.0695465505123138
power,helmholtz,10,8,3,1.75,1.0,2,2.1653952598571777,0.0637762770056724
power,helmholtz,10,8,3,1.75,1.0,3,2.4956204891204834,0.1005792915821075
power,helmholtz,10,8,3,2.0,1.0,1,1.9951817989349363,0.1166587993502616
power,helmholtz,10,8,3,2.0,1.0,2,1.9352636337280276,0.1114012897014617
power,helmholtz,10,8,3,2.0,1.0,3,3.140474319458008,0.1004321128129959
power,helmholtz,10,8,3,0.0,1.25,1,4.353882789611816,0.0505552254617214
power,helmholtz,10,8,3,0.0,1.25,2,8.165420532226562,0.0974692106246948
power,helmholtz,10,8,3,0.0,1.25,3,7.626772880554199,0.0606594197452068
power,helmholtz,10,8,3,0.25,1.25,1,4.5648579597473145,0.0747001692652702
power,helmholtz,10,8,3,0.25,1.25,2,9.447525024414062,0.2089664191007614
power,helmholtz,10,8,3,0.25,1.25,3,6.148226737976074,0.0636198222637176
power,helmholtz,10,8,3,0.5,1.25,1,7.401928901672363,0.1428861618041992
power,helmholtz,10,8,3,0.5,1.25,2,5.783446311950684,0.1451650559902191
power,helmholtz,10,8,3,0.5,1.25,3,6.942710876464844,0.1158753409981727
power,helmholtz,10,8,3,0.75,1.25,1,3.964715003967285,0.0621681734919548
power,helmholtz,10,8,3,0.75,1.25,2,3.346710681915283,0.0811399593949318
power,helmholtz,10,8,3,0.75,1.25,3,2.92576003074646,0.1192244216799736
power,helmholtz,10,8,3,1.0,1.25,1,4.377103805541992,0.1058000773191452
power,helmholtz,10,8,3,1.0,1.25,2,1.5443755388259888,0.0578843057155609
power,helmholtz,10,8,3,1.0,1.25,3,2.862140893936157,0.0836160480976104
power,helmholtz,10,8,3,1.25,1.25,1,4.118109226226807,0.0391341559588909
power,helmholtz,10,8,3,1.25,1.25,2,5.418886661529541,0.0731493756175041
power,helmholtz,10,8,3,1.25,1.25,3,3.2021851539611816,0.1348675638437271
power,helmholtz,10,8,3,1.5,1.25,1,6.091176509857178,0.0795922726392746
power,helmholtz,10,8,3,1.5,1.25,2,1.983475923538208,0.0394291020929813
power,helmholtz,10,8,3,1.5,1.25,3,3.478142738342285,0.0953600704669952
power,helmholtz,10,8,3,1.75,1.25,1,2.6888787746429443,0.0332538820803165
power,helmholtz,10,8,3,1.75,1.25,2,2.7472331523895264,0.0687178373336792
power,helmholtz,10,8,3,1.75,1.25,3,3.165799140930176,0.0558533556759357
power,helmholtz,10,8,3,2.0,1.25,1,2.054165363311768,0.0391369760036468
power,helmholtz,10,8,3,2.0,1.25,2,2.730175733566284,0.0638085827231407
power,helmholtz,10,8,3,2.0,1.25,3,3.99735951423645,0.0559504479169845
power,helmholtz,10,8,3,0.0,1.5,1,4.507285118103027,0.0588511638343334
power,helmholtz,10,8,3,0.0,1.5,2,9.069808959960938,0.0763648375868797
power,helmholtz,10,8,3,0.0,1.5,3,4.757981300354004,0.0834062919020652
power,helmholtz,10,8,3,0.25,1.5,1,7.136497020721436,0.0739763155579567
power,helmholtz,10,8,3,0.25,1.5,2,7.009016990661621,0.1501697897911071
power,helmholtz,10,8,3,0.25,1.5,3,4.449780464172363,0.0633234977722168
power,helmholtz,10,8,3,0.5,1.5,1,8.691150665283203,0.1457012444734573
power,helmholtz,10,8,3,0.5,1.5,2,8.34719181060791,0.0799005478620529
power,helmholtz,10,8,3,0.5,1.5,3,5.824855804443359,0.1100348308682441
power,helmholtz,10,8,3,0.75,1.5,1,4.316884517669678,0.1129539534449577
power,helmholtz,10,8,3,0.75,1.5,2,2.7505664825439453,0.0774547681212425
power,helmholtz,10,8,3,0.75,1.5,3,3.09340763092041,0.1114376857876777
power,helmholtz,10,8,3,1.0,1.5,1,3.58716344833374,0.1086350008845329
power,helmholtz,10,8,3,1.0,1.5,2,2.7187488079071045,0.0973674207925796
power,helmholtz,10,8,3,1.0,1.5,3,3.333111047744751,0.075086772441864
power,helmholtz,10,8,3,1.25,1.5,1,3.578213930130005,0.0908160582184791
power,helmholtz,10,8,3,1.25,1.5,2,1.6287349462509155,0.0284943599253892
power,helmholtz,10,8,3,1.25,1.5,3,3.060477495193481,0.0599458627402782
power,helmholtz,10,8,3,1.5,1.5,1,4.060040473937988,0.1258048564195633
power,helmholtz,10,8,3,1.5,1.5,2,2.8382370471954346,0.0716731920838356
power,helmholtz,10,8,3,1.5,1.5,3,4.880415916442871,0.1643679589033126
power,helmholtz,10,8,3,1.75,1.5,1,7.9425530433654785,0.0956514179706573
power,helmholtz,10,8,3,1.75,1.5,2,2.563541412353516,0.1175832524895668
power,helmholtz,10,8,3,1.75,1.5,3,2.9777495861053467,0.0518029071390628
power,helmholtz,10,8,3,2.0,1.5,1,2.859513521194458,0.0407200716435909
power,helmholtz,10,8,3,2.0,1.5,2,2.92989182472229,0.0949193313717842
power,helmholtz,10,8,3,2.0,1.5,3,2.966140031814575,0.048718087375164
power,helmholtz,10,8,3,0.0,1.75,1,4.637800216674805,0.0650694593787193
power,helmholtz,10,8,3,0.0,1.75,2,9.61194896697998,0.0824248418211937
power,helmholtz,10,8,3,0.0,1.75,3,5.348119735717773,0.0619142688810825
power,helmholtz,10,8,3,0.25,1.75,1,7.38122034072876,0.0820458158850669
power,helmholtz,10,8,3,0.25,1.75,2,7.227352142333984,0.088581696152687
power,helmholtz,10,8,3,0.25,1.75,3,4.467654705047607,0.0854461267590522
power,helmholtz,10,8,3,0.5,1.75,1,6.019218444824219,0.088209182024002
power,helmholtz,10,8,3,0.5,1.75,2,7.486568450927734,0.1712595820426941
power,helmholtz,10,8,3,0.5,1.75,3,6.76926326751709,0.14678356051445
power,helmholtz,10,8,3,0.75,1.75,1,2.592741012573242,0.041642028838396
power,helmholtz,10,8,3,0.75,1.75,2,2.1969776153564453,0.0318227037787437
power,helmholtz,10,8,3,0.75,1.75,3,2.91689133644104,0.1270194351673126
power,helmholtz,10,8,3,1.0,1.75,1,2.569167137145996,0.0924646109342575
power,helmholtz,10,8,3,1.0,1.75,2,5.069296360015869,0.1277123838663101
power,helmholtz,10,8,3,1.0,1.75,3,3.964299917221069,0.0372258871793746
power,helmholtz,10,8,3,1.25,1.75,1,5.853766918182373,0.105813056230545
power,helmholtz,10,8,3,1.25,1.75,2,3.66765570640564,0.0586084611713886
power,helmholtz,10,8,3,1.25,1.75,3,3.5997507572174072,0.0796977058053016
power,helmholtz,10,8,3,1.5,1.75,1,3.2486507892608643,0.0472968630492687
power,helmholtz,10,8,3,1.5,1.75,2,4.869597434997559,0.0430976003408432
power,helmholtz,10,8,3,1.5,1.75,3,4.531774044036865,0.0854404494166374
power,helmholtz,10,8,3,1.75,1.75,1,5.340845584869385,0.0787036120891571
power,helmholtz,10,8,3,1.75,1.75,2,6.322595119476318,0.0798773989081382
power,helmholtz,10,8,3,1.75,1.75,3,5.920729160308838,0.0513601042330265
power,helmholtz,10,8,3,2.0,1.75,1,4.168097972869873,0.1202608421444892
power,helmholtz,10,8,3,2.0,1.75,2,3.9299371242523193,0.0741350576281547
power,helmholtz,10,8,3,2.0,1.75,3,3.4582841396331787,0.0709905624389648
power,helmholtz,10,8,3,0.0,2.0,1,5.21717643737793,0.0633227452635765
power,helmholtz,10,8,3,0.0,2.0,2,9.661880493164062,0.0816617459058761
power,helmholtz,10,8,3,0.0,2.0,3,5.331121921539307,0.087156280875206
power,helmholtz,10,8,3,0.25,2.0,1,6.8772687911987305,0.1059107258915901
power,helmholtz,10,8,3,0.25,2.0,2,7.686943531036377,0.1393577009439468
power,helmholtz,10,8,3,0.25,2.0,3,3.168937921524048,0.0567333325743675
power,helmholtz,10,8,3,0.5,2.0,1,5.881265640258789,0.1016314998269081
power,helmholtz,10,8,3,0.5,2.0,2,7.070560455322266,0.105927973985672
power,helmholtz,10,8,3,0.5,2.0,3,8.720057487487793,0.1506450176239013
power,helmholtz,10,8,3,0.75,2.0,1,6.463703155517578,0.0780651867389679
power,helmholtz,10,8,3,0.75,2.0,2,5.712406158447266,0.0790194272994995
power,helmholtz,10,8,3,0.75,2.0,3,5.289697170257568,0.097036562860012
power,helmholtz,10,8,3,1.0,2.0,1,3.9620354175567623,0.0363436751067638
power,helmholtz,10,8,3,1.0,2.0,2,3.071812152862549,0.0575159043073654
power,helmholtz,10,8,3,1.0,2.0,3,2.4112913608551025,0.0294551830738782
power,helmholtz,10,8,3,1.25,2.0,1,3.137283563613892,0.0409867316484451
power,helmholtz,10,8,3,1.25,2.0,2,3.701351165771485,0.0962499603629112
power,helmholtz,10,8,3,1.25,2.0,3,2.551238775253296,0.077632687985897
power,helmholtz,10,8,3,1.5,2.0,1,3.331986904144287,0.078737735748291
power,helmholtz,10,8,3,1.5,2.0,2,6.454605579376221,0.0634538978338241
power,helmholtz,10,8,3,1.5,2.0,3,2.765491247177124,0.0613259896636009
power,helmholtz,10,8,3,1.75,2.0,1,6.460216522216797,0.0508004762232303
power,helmholtz,10,8,3,1.75,2.0,2,4.6984028816223145,0.1297729164361953
power,helmholtz,10,8,3,1.75,2.0,3,4.319535732269287,0.1211719289422035
power,helmholtz,10,8,3,2.0,2.0,1,9.451976776123049,0.1165426075458526
power,helmholtz,10,8,3,2.0,2.0,2,11.794692039489746,0.0938238352537155
power,helmholtz,10,8,3,2.0,2.0,3,9.271380424499512,0.1643291264772415
power,helmholtz,10,16,3,0.0,0.0,1,2451700187136.0,4.987966060638428
power,helmholtz,10,16,3,0.0,0.0,2,3452154413056.0,6.155750751495361
power,helmholtz,10,16,3,0.0,0.0,3,1549311672320.0,6.043637752532959
power,helmholtz,10,16,3,0.25,0.0,1,9282507505664.0,2.484515190124512
power,helmholtz,10,16,3,0.25,0.0,2,10819886645248.0,3.673028230667114
power,helmholtz,10,16,3,0.25,0.0,3,10059675336704.0,3.7676517963409424
power,helmholtz,10,16,3,0.5,0.0,1,12893068197888.0,3.4600284099578857
power,helmholtz,10,16,3,0.5,0.0,2,15952760537088.0,2.732708215713501
power,helmholtz,10,16,3,0.5,0.0,3,15044061429760.0,2.5000479221343994
power,helmholtz,10,16,3,0.75,0.0,1,8125138075648.0,2.825467109680176
power,helmholtz,10,16,3,0.75,0.0,2,20308178239488.0,2.2392234802246094
power,helmholtz,10,16,3,0.75,0.0,3,16587884068864.0,1.7168710231781006
power,helmholtz,10,16,3,1.0,0.0,1,8365029720064.0,2.7648069858551025
power,helmholtz,10,16,3,1.0,0.0,2,16336579198976.0,2.1989336013793945
power,helmholtz,10,16,3,1.0,0.0,3,15684023091200.0,1.876252055168152
power,helmholtz,10,16,3,1.25,0.0,1,12110364934144.0,3.0506434440612797
power,helmholtz,10,16,3,1.25,0.0,2,16766633771008.0,4.8952317237854
power,helmholtz,10,16,3,1.25,0.0,3,16789593391104.0,2.6348345279693604
power,helmholtz,10,16,3,1.5,0.0,1,7758421164032.0,1.820119380950928
power,helmholtz,10,16,3,1.5,0.0,2,15473947181056.0,4.635074615478516
power,helmholtz,10,16,3,1.5,0.0,3,14994724880384.0,2.3499093055725098
power,helmholtz,10,16,3,1.75,0.0,1,12302775484416.0,2.145313501358032
power,helmholtz,10,16,3,1.75,0.0,2,19602440454144.0,3.398805856704712
power,helmholtz,10,16,3,1.75,0.0,3,10826025009152.0,1.9552191495895384
power,helmholtz,10,16,3,2.0,0.0,1,8543337971712.0,2.436043262481689
power,helmholtz,10,16,3,2.0,0.0,2,16355335077888.0,4.068480968475342
power,helmholtz,10,16,3,2.0,0.0,3,14481046372352.0,1.9147001504898071
power,helmholtz,10,16,3,0.0,0.25,1,2127162.5,1.9107197523117063
power,helmholtz,10,16,3,0.0,0.25,2,1254802.0,1.9227935075759888
power,helmholtz,10,16,3,0.0,0.25,3,1541346.125,5.313032627105713
power,helmholtz,10,16,3,0.25,0.25,1,1068521.0,1.2378093004226685
power,helmholtz,10,16,3,0.25,0.25,2,1081497.75,1.5357240438461304
power,helmholtz,10,16,3,0.25,0.25,3,2508778.0,1.8663519620895384
power,helmholtz,10,16,3,0.5,0.25,1,884115.625,1.408320426940918
power,helmholtz,10,16,3,0.5,0.25,2,963207.0625,1.2487881183624268
power,helmholtz,10,16,3,0.5,0.25,3,572563.6875,1.0880697965621948
power,helmholtz,10,16,3,0.75,0.25,1,1375055.75,1.3406078815460205
power,helmholtz,10,16,3,0.75,0.25,2,1412600.75,1.0856916904449463
power,helmholtz,10,16,3,0.75,0.25,3,2364619.0,1.1217917203903198
power,helmholtz,10,16,3,1.0,0.25,1,1236916.5,1.2026915550231934
power,helmholtz,10,16,3,1.0,0.25,2,854928.5625,1.1060322523117063
power,helmholtz,10,16,3,1.0,0.25,3,1544608.375,1.1535688638687134
power,helmholtz,10,16,3,1.25,0.25,1,1190058.375,1.3088268041610718
power,helmholtz,10,16,3,1.25,0.25,2,907768.4375,1.2708327770233154
power,helmholtz,10,16,3,1.25,0.25,3,1985105.75,1.131006360054016
power,helmholtz,10,16,3,1.5,0.25,1,2001211.125,1.1601264476776123
power,helmholtz,10,16,3,1.5,0.25,2,1213703.125,1.328970193862915
power,helmholtz,10,16,3,1.5,0.25,3,1733308.125,1.1639949083328247
power,helmholtz,10,16,3,1.75,0.25,1,1606641.125,1.2196893692016602
power,helmholtz,10,16,3,1.75,0.25,2,322649.125,1.0695780515670776
power,helmholtz,10,16,3,1.75,0.25,3,2539502.5,1.1178991794586182
power,helmholtz,10,16,3,2.0,0.25,1,2103708.25,1.124866604804993
power,helmholtz,10,16,3,2.0,0.25,2,989415.625,1.2119932174682615
power,helmholtz,10,16,3,2.0,0.25,3,1574077.375,1.197934865951538
power,helmholtz,10,16,3,0.0,0.5,1,37.47592926025391,1.278513789176941
power,helmholtz,10,16,3,0.0,0.5,2,45.27666091918945,1.5963369607925415
power,helmholtz,10,16,3,0.0,0.5,3,79.09461212158203,2.515040636062622
power,helmholtz,10,16,3,0.25,0.5,1,1.4419896602630615,0.055160567164421
power,helmholtz,10,16,3,0.25,0.5,2,1.619201421737671,0.0545383878052234
power,helmholtz,10,16,3,0.25,0.5,3,2.8752593994140625,0.0669870376586914
power,helmholtz,10,16,3,0.5,0.5,1,1.6943905353546145,0.0614383667707443
power,helmholtz,10,16,3,0.5,0.5,2,1.285513997077942,0.0555114634335041
power,helmholtz,10,16,3,0.5,0.5,3,1.1350593566894531,0.0695824474096298
power,helmholtz,10,16,3,0.75,0.5,1,2.0753540992736816,0.0577966757118701
power,helmholtz,10,16,3,0.75,0.5,2,2.6732428073883057,0.0515493489801883
power,helmholtz,10,16,3,0.75,0.5,3,1.2389508485794067,0.0607007592916488
power,helmholtz,10,16,3,1.0,0.5,1,3.787444591522217,0.0519747100770473
power,helmholtz,10,16,3,1.0,0.5,2,1.3265955448150637,0.0760051608085632
power,helmholtz,10,16,3,1.0,0.5,3,3.027215480804444,0.0551439225673675
power,helmholtz,10,16,3,1.25,0.5,1,2.5950803756713867,0.0478656366467475
power,helmholtz,10,16,3,1.25,0.5,2,2.4114091396331787,0.0492062307894229
power,helmholtz,10,16,3,1.25,0.5,3,1.94117534160614,0.0770365297794342
power,helmholtz,10,16,3,1.5,0.5,1,1.9472224712371824,0.0580235868692398
power,helmholtz,10,16,3,1.5,0.5,2,1.37259042263031,0.0483758561313152
power,helmholtz,10,16,3,1.5,0.5,3,1.5100688934326172,0.069092072546482
power,helmholtz,10,16,3,1.75,0.5,1,1.7197678089141846,0.0511995144188404
power,helmholtz,10,16,3,1.75,0.5,2,1.5647873878479004,0.0591203123331069
power,helmholtz,10,16,3,1.75,0.5,3,1.0593514442443848,0.0671574771404266
power,helmholtz,10,16,3,2.0,0.5,1,3.365448236465454,0.0502263531088829
power,helmholtz,10,16,3,2.0,0.5,2,2.7333171367645264,0.0448878407478332
power,helmholtz,10,16,3,2.0,0.5,3,1.1364035606384275,0.0645127445459365
power,helmholtz,10,16,3,0.0,0.75,1,0.7040642499923706,0.0237729605287313
power,helmholtz,10,16,3,0.0,0.75,2,2.5372068881988525,0.0253281835466623
power,helmholtz,10,16,3,0.0,0.75,3,5.724810123443604,0.0338156521320343
power,helmholtz,10,16,3,0.25,0.75,1,1.0112977027893066,0.0394033789634704
power,helmholtz,10,16,3,0.25,0.75,2,0.5997085571289062,0.0320883318781852
power,helmholtz,10,16,3,0.25,0.75,3,1.0328359603881836,0.0493166483938694
power,helmholtz,10,16,3,0.5,0.75,1,9.913265228271484,0.0473980903625488
power,helmholtz,10,16,3,0.5,0.75,2,4.927751541137695,0.0773991793394088
power,helmholtz,10,16,3,0.5,0.75,3,0.9895716905593872,0.0451490394771099
power,helmholtz,10,16,3,0.75,0.75,1,4.537819862365723,0.0501521974802017
power,helmholtz,10,16,3,0.75,0.75,2,1.6188791990280151,0.0598125718533992
power,helmholtz,10,16,3,0.75,0.75,3,1.4572898149490356,0.0429192669689655
power,helmholtz,10,16,3,1.0,0.75,1,1.0644299983978271,0.0352383106946945
power,helmholtz,10,16,3,1.0,0.75,2,1.564901351928711,0.0331313982605934
power,helmholtz,10,16,3,1.0,0.75,3,0.7988044023513794,0.0393306128680706
power,helmholtz,10,16,3,1.25,0.75,1,7.448189735412598,0.0518096089363098
power,helmholtz,10,16,3,1.25,0.75,2,1.154180645942688,0.0441179275512695
power,helmholtz,10,16,3,1.25,0.75,3,0.6822474002838135,0.0283150747418403
power,helmholtz,10,16,3,1.5,0.75,1,0.8771316409111023,0.0325645469129085
power,helmholtz,10,16,3,1.5,0.75,2,0.9689011573791504,0.0547085925936698
power,helmholtz,10,16,3,1.5,0.75,3,1.5772593021392822,0.0413181446492672
power,helmholtz,10,16,3,1.75,0.75,1,2.0420875549316406,0.0347539149224758
power,helmholtz,10,16,3,1.75,0.75,2,0.9105105996131896,0.0456599667668342
power,helmholtz,10,16,3,1.75,0.75,3,0.6191654205322266,0.038335345685482
power,helmholtz,10,16,3,2.0,0.75,1,1.1635515689849854,0.042745217680931
power,helmholtz,10,16,3,2.0,0.75,2,1.003389835357666,0.0419015772640705
power,helmholtz,10,16,3,2.0,0.75,3,1.1574158668518066,0.0393394269049167
power,helmholtz,10,16,3,0.0,1.0,1,0.747312605381012,0.0213119313120841
power,helmholtz,10,16,3,0.0,1.0,2,0.8679186105728149,0.0233211498707532
power,helmholtz,10,16,3,0.0,1.0,3,3.776662826538086,0.0269000399857759
power,helmholtz,10,16,3,0.25,1.0,1,3.4740140438079834,0.0409736298024654
power,helmholtz,10,16,3,0.25,1.0,2,3.6630334854125977,0.0387845113873481
power,helmholtz,10,16,3,0.25,1.0,3,1.7094753980636597,0.0288505740463733
power,helmholtz,10,16,3,0.5,1.0,1,1.779226303100586,0.0675191730260849
power,helmholtz,10,16,3,0.5,1.0,2,3.928255319595337,0.0331079475581646
power,helmholtz,10,16,3,0.5,1.0,3,2.2599596977233887,0.0490080863237381
power,helmholtz,10,16,3,0.75,1.0,1,1.7598577737808228,0.0533529482781887
power,helmholtz,10,16,3,0.75,1.0,2,2.3879990577697754,0.0553499981760978
power,helmholtz,10,16,3,0.75,1.0,3,1.8062011003494265,0.0490820333361625
power,helmholtz,10,16,3,1.0,1.0,1,0.9301709532737732,0.0507024079561233
power,helmholtz,10,16,3,1.0,1.0,2,12.202043533325195,0.0517844893038272
power,helmholtz,10,16,3,1.0,1.0,3,0.802885115146637,0.0432643741369247
power,helmholtz,10,16,3,1.25,1.0,1,2.80788803100586,0.0367925018072128
power,helmholtz,10,16,3,1.25,1.0,2,0.5577385425567627,0.0162713024765253
power,helmholtz,10,16,3,1.25,1.0,3,0.6540155410766602,0.0243105553090572
power,helmholtz,10,16,3,1.5,1.0,1,4.987849235534668,0.045620571821928
power,helmholtz,10,16,3,1.5,1.0,2,4.023384094238281,0.0530489198863506
power,helmholtz,10,16,3,1.5,1.0,3,1.690798044204712,0.053227461874485
power,helmholtz,10,16,3,1.75,1.0,1,4.720696449279785,0.0623778216540813
power,helmholtz,10,16,3,1.75,1.0,2,1.5580977201461792,0.0263862609863281
power,helmholtz,10,16,3,1.75,1.0,3,2.1679134368896484,0.0312228109687566
power,helmholtz,10,16,3,2.0,1.0,1,0.9282699823379515,0.0642426609992981
power,helmholtz,10,16,3,2.0,1.0,2,0.9864510297775269,0.0307031832635402
power,helmholtz,10,16,3,2.0,1.0,3,0.6394559144973755,0.0442244969308376
power,helmholtz,10,16,3,0.0,1.25,1,2.145507574081421,0.0234001129865646
power,helmholtz,10,16,3,0.0,1.25,2,0.678072988986969,0.0217745676636695
power,helmholtz,10,16,3,0.0,1.25,3,0.690924882888794,0.0279803499579429
power,helmholtz,10,16,3,0.25,1.25,1,2.181591510772705,0.0359946861863136
power,helmholtz,10,16,3,0.25,1.25,2,2.1070728302001958,0.0254406780004501
power,helmholtz,10,16,3,0.25,1.25,3,1.245890498161316,0.0409138910472393
power,helmholtz,10,16,3,0.5,1.25,1,0.953959047794342,0.0298517271876335
power,helmholtz,10,16,3,0.5,1.25,2,1.0322468280792236,0.0416040457785129
power,helmholtz,10,16,3,0.5,1.25,3,1.2780476808547974,0.0507239624857902
power,helmholtz,10,16,3,0.75,1.25,1,1.4864637851715088,0.0301994886249303
power,helmholtz,10,16,3,0.75,1.25,2,3.119970321655273,0.038836158812046
power,helmholtz,10,16,3,0.75,1.25,3,3.136248588562012,0.0480087250471115
power,helmholtz,10,16,3,1.0,1.25,1,1.797319412231445,0.030478136613965
power,helmholtz,10,16,3,1.0,1.25,2,0.9178186058998108,0.0307792574167251
power,helmholtz,10,16,3,1.0,1.25,3,5.585414886474609,0.050829354673624
power,helmholtz,10,16,3,1.25,1.25,1,1.8554308414459229,0.098519928753376
power,helmholtz,10,16,3,1.25,1.25,2,1.2846286296844482,0.0242649931460618
power,helmholtz,10,16,3,1.25,1.25,3,7.949568271636963,0.0230018608272075
power,helmholtz,10,16,3,1.5,1.25,1,1.5965396165847778,0.0341509766876697
power,helmholtz,10,16,3,1.5,1.25,2,0.846463680267334,0.0135878222063183
power,helmholtz,10,16,3,1.5,1.25,3,0.8227860927581787,0.026255764067173
power,helmholtz,10,16,3,1.75,1.25,1,1.6443086862564087,0.0328095033764839
power,helmholtz,10,16,3,1.75,1.25,2,0.8047364354133606,0.0351376868784427
power,helmholtz,10,16,3,1.75,1.25,3,6.407830715179443,0.0412845015525817
power,helmholtz,10,16,3,2.0,1.25,1,1.5868521928787231,0.0426969192922115
power,helmholtz,10,16,3,2.0,1.25,2,1.6164522171020508,0.02184384688735
power,helmholtz,10,16,3,2.0,1.25,3,2.174200773239136,0.029189059510827
power,helmholtz,10,16,3,0.0,1.5,1,2.3790183067321777,0.0244222003966569
power,helmholtz,10,16,3,0.0,1.5,2,2.8024325370788574,0.0269468668848276
power,helmholtz,10,16,3,0.0,1.5,3,3.2729671001434326,0.0331108979880809
power,helmholtz,10,16,3,0.25,1.5,1,1.242673635482788,0.0340261235833168
power,helmholtz,10,16,3,0.25,1.5,2,3.1442949771881104,0.0542472600936889
power,helmholtz,10,16,3,0.25,1.5,3,3.992558002471924,0.046629786491394
power,helmholtz,10,16,3,0.5,1.5,1,0.5388571619987488,0.0300512313842773
power,helmholtz,10,16,3,0.5,1.5,2,2.161165714263916,0.0599154792726039
power,helmholtz,10,16,3,0.5,1.5,3,2.1566896438598637,0.0479947850108146
